UpperBound,LowerBound,Gap,Time,TotalSolves
5.829786029621354e7,5.30928634254387e7,0.08928281148447058,1426.3382120132446,592078
5.829786029621354e7,5.309312458483347e7,0.08927833174210192,1431.4701290130615,593864
5.829786029621354e7,5.309328702869169e7,0.08927554529578317,1436.7364029884338,595650
5.829786029621354e7,5.309333367149508e7,0.0892747452183334,1441.8124740123749,597436
5.8272424707600884e7,5.309344636433538e7,0.08887528482386924,1447.8642048835754,599222
5.8272424707600884e7,5.309362962364746e7,0.08887213995195087,1453.439553976059,601008
5.8272424707600884e7,5.309378050777921e7,0.08886955066323482,1459.0867159366608,602794
5.8272424707600884e7,5.309389300779557e7,0.08886762007570691,1464.7474658489227,604580
5.8272424707600884e7,5.30941453606349e7,0.08886328950527682,1470.902379989624,606366
5.8272424707600884e7,5.309427031495129e7,0.08886114519230169,1477.5899510383606,608152
5.8272424707600884e7,5.309430622104156e7,0.08886052901594646,1483.9745049476624,609938
5.801390578188194e7,5.3095808088927016e7,0.08477446272012384,1489.8534519672394,611724
5.801390578188194e7,5.30970524308636e7,0.08475301369131238,1495.5867788791656,613510
5.801390578188194e7,5.309717197240346e7,0.08475095312431122,1501.6242048740387,615296
5.801390578188194e7,5.309748720472298e7,0.08474551938708443,1507.066351890564,617082
5.801390578188194e7,5.309792496355807e7,0.08473797363009405,1512.9690189361572,618868
5.801390578188194e7,5.309890916736971e7,0.08472100866629144,1519.1111249923706,620654
5.801390578188194e7,5.3104690397428766e7,0.08462135617813121,1525.5088460445404,622440
5.801390578188194e7,5.310841145513025e7,0.08455721538893018,1531.446979045868,624226
5.801390578188194e7,5.3109023757350825e7,0.08454666098456243,1537.6692478656769,626012
5.801390578188194e7,5.310954200216303e7,0.08453772787093698,1544.4340798854828,627798
5.801390578188194e7,5.311022315691718e7,0.08452598663846923,1550.7558629512787,629584
5.801390578188194e7,5.3110682867053136e7,0.0845180625014927,1556.7497119903564,631370
5.801390578188194e7,5.3110734551288046e7,0.08451717160759041,1562.295706987381,633156
5.801390578188194e7,5.311160965159405e7,0.08450208728781897,1569.0935339927673,634942
