UpperBound,LowerBound,Gap,Time,TotalSolves
2.4663174928987604e7,2.165367347044271e7,0.1220240892427726,668.352187871933,326740
2.4663174928987604e7,2.1653292623718243e7,0.12203953116075607,672.423271894455,328650
2.4662174631140064e7,2.1653292623718243e7,0.12200392108255577,675.3435668945312,329860
2.4624863295379672e7,2.165352299268775e7,0.12066423545382401,679.4131739139557,331770
2.4624863295379672e7,2.165352299268775e7,0.12066423545382401,682.290463924408,332980
2.4589479935175482e7,2.1663802040221855e7,0.11898087729657175,686.6720559597015,334890
2.4589479935175482e7,2.1663802040221855e7,0.11898087729657175,689.7187249660492,336120
2.4589479935175482e7,2.167136322129247e7,0.11867338071305115,692.5950648784637,337290
2.4589479935175482e7,2.1671355905592978e7,0.11867367822643944,696.7890539169312,339200
2.461084622733984e7,2.167710723143768e7,0.1192051247975014,699.7952439785004,340390
2.4575146945744712e7,2.167710723143768e7,0.1179256311551309,704.0053038597107,342300
2.4541451721760955e7,2.1677083688155964e7,0.11671550917524369,706.8512780666351,343490
2.4557880773391157e7,2.167710527685054e7,0.11730554126893482,711.0585129261017,345400
2.454428558020091e7,2.167710527685054e7,0.11681661272973587,714.1421370506287,346670
2.448506932332064e7,2.1677083688155964e7,0.11468154727625082,717.1300849914551,347840
2.4479709084936105e7,2.1677227131398685e7,0.11448183243574417,721.2685718536377,349750
2.445484420214171e7,2.1677227131398685e7,0.11358146663227427,724.2450180053711,350940
2.4422839686783373e7,2.1677227131398685e7,0.1124198737983159,728.5387289524078,352850
2.4422839686783373e7,2.1677227131398685e7,0.1124198737983159,731.6408159732819,354100
2.442055689171282e7,2.16820784762305e7,0.11213824597143524,735.9857749938965,356010
2.4341021107296817e7,2.168207432817856e7,0.10923727346512896,739.276015996933,357280
2.431081646160217e7,2.168207432817856e7,0.10813055734165038,743.6111149787903,359190
2.4317534910924833e7,2.168400431477095e7,0.10829759701386311,746.7829780578613,360400
2.4204168236921936e7,2.1684005029211197e7,0.10412104159259597,751.2363078594208,362310
2.4197474064015314e7,2.168400431477095e7,0.10387322836238562,754.6783828735352,363640
2.4177783873949137e7,2.168400431477095e7,0.10314343002565937,757.9163110256195,364850
2.4163247049154714e7,2.168400431477095e7,0.10260387311938257,762.3216800689697,366760
2.4099577147525277e7,2.1684005029211197e7,0.10023296689096177,765.582170009613,368010
2.41039385023728e7,2.1684225270494442e7,0.10038663314877613,768.8448970317841,369240
2.4083188857906297e7,2.1684225270494442e7,0.09961154237364608,771.8522050380707,370430
2.405107733590652e7,2.1684158055639777e7,0.09841219364976651,776.2953059673309,372340
2.405107733590652e7,2.168420583650868e7,0.09841020700824375,779.4449439048767,373530
2.403863215979781e7,2.1709508085304596e7,0.09689087378226287,783.8249249458313,375440
2.405380385178096e7,2.170932296650147e7,0.09746819670294689,787.0207269191742,376650
2.405380385178096e7,2.170932296650147e7,0.09746819670294689,791.4026200771332,378560
2.4006326603436615e7,2.1709585090770636e7,0.09567234298716866,794.4924528598785,379750
2.397538527390656e7,2.17126166766676e7,0.09437882108620903,798.9125220775604,381660
